User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
28520.0,male,"34,1",M,Non_Verified,Homosexual,Submisive,Nobody,0,before_1011_days,23.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28525.0,male,"37,1",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1010_days,24.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28528.0,male,"52,3",J,Non_Verified,bicurious,Submisive,Nobody,0,before_1010_days,24.7.2014,0,0:4,0.0,0.0,0.0,,unknown_risk
2853.0,male,"62,1",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2176_days,8.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28532.0,male,"42,4",B,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,24.7.2014,0,0:2,1.0,0.0,0.0,,unknown_risk
28535.0,female,"27,3",K,Non_Verified,bisexual,Submisive,Nobody,0,before_1010_days,24.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28537.0,female,"30,5",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1008_days,24.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2854.0,male,"41,4",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_49_days,8.5.2011,0,0:1,0.0,0.0,0.0,,unknown_risk
28542.0,male,"24,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_815_days,24.7.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
28545.0,male,48,G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1009_days,24.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28547.0,male,"48,4",C,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_1_days,24.7.2014,0,0:10,0.0,0.0,0.0,,unknown_risk
28548.0,male,"38,9",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_251_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28549.0,female,"30,5",M,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0,before_1009_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28554.0,male,"41,2",B,Non_Verified,Heterosexual,Dominant,Women,0,before_807_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28555.0,male,"21,5",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1009_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2856.0,female,"25,3",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_2183_days,8.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28561.0,male,"43,5",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_907_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28563.0,male,"37,1",C,Non_Verified,bisexual,Switch,Nobody,0,before_1009_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28564.0,male,"41,6",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1009_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28565.0,male,"42,6",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_26_days,25.7.2014,0,0:0,2.0,0.0,0.0,,unknown_risk
28567.0,male,"38,5",D,Non_Verified,bicurious,Submisive,Nobody,0,before_1009_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28569.0,female,"21,1",A,Non_Verified,bisexual,Switch,Nobody,0,before_851_days,25.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28572.0,male,"37,7",D,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1008_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28573.0,male,"28,9",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_1008_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28575.0,male,"26,6",A,Non_Verified,bicurious,Switch,Nobody_but_maybe,0,before_756_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28577.0,male,"46,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1008_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2858.0,male,"42,3",A,Non_Verified,bisexual,Dominant,Nobody,0,before_2182_days,9.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28580.0,male,36,K,Non_Verified,Heterosexual,Switch,Nobody,0,before_962_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28581.0,male,"42,6",C,Non_Verified,Heterosexual,Dominant,Nobody,0,before_9_days,26.7.2014,0,34:8,0.0,0.0,3.0,"42882,26333",unknown_risk
28585.0,male,"46,8",L,Non_Verified,bisexual,Submisive,Nobody,0,before_1006_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28586.0,female,"49,9",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_993_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28587.0,male,"35,2",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1008_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28588.0,male,"33,6",A,Non_Verified,bisexual,Switch,Nobody,0,before_965_days,26.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28591.0,male,"30,6",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_813_days,27.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28592.0,male,"28,3",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1007_days,27.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28596.0,female,"46,7",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1006_days,27.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28598.0,male,39,B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_589_days,27.7.2014,0,0:2,0.0,0.0,0.0,,unknown_risk
28600.0,male,"26,3",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_794_days,27.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28603.0,male,"32,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1007_days,27.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28614.0,male,"50,1",K,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_581_days,28.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28616.0,female,"24,4",A,Non_Verified,Heterosexual,Submisive,Men,0,before_885_days,28.7.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
28619.0,male,"30,1",B,Non_Verified,Heterosexual,Submisive,Women,0,before_673_days,28.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2862.0,male,47,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_843_days,10.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28622.0,male,29,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_964_days,28.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28623.0,female,"28,5",L,Non_Verified,bicurious,Switch,Nobody,0,before_1006_days,28.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28624.0,female,"37,1",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_1006_days,28.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28629.0,male,"35,5",L,Non_Verified,Heterosexual,Dominant,Women,0,before_159_days,29.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2863.0,male,"42,9",A,Non_Verified,Homosexual,Switch,Nobody,0,before_2181_days,10.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28630.0,male,36,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1004_days,29.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28632.0,male,"35,1",D,Non_Verified,Heterosexual,Switch,Women,0,before_141_days,29.7.2014,0,0:5,0.0,0.0,0.0,,unknown_risk
28633.0,male,"31,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_841_days,29.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28635.0,male,"34,1",D,Non_Verified,bisexual,Switch,Nobody,0,before_1005_days,29.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28639.0,female,"28,9",B,Non_Verified,bisexual,Dominant,Nobody,0,before_1005_days,29.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28640.0,male,"38,7",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_923_days,29.7.2014,0,0:46,0.0,0.0,0.0,,unknown_risk
28641.0,female,"30,5",B,Non_Verified,Heterosexual,Dominant,Men,0,before_1003_days,29.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28647.0,male,"41,7",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1005_days,29.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28648.0,male,"37,9",K,Non_Verified,bicurious,Switch,Nobody,0,before_1004_days,29.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28649.0,male,"26,4",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1004_days,30.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2865.0,female,"26,6",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_2180_days,11.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28653.0,male,"58,6",B,Non_Verified,bisexual,Submisive,Nobody,0,before_1004_days,30.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28654.0,male,"28,3",A,Non_Verified,Heterosexual,Dominant,Women,0,before_110_days,30.7.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
28655.0,male,"32,5",A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_1001_days,30.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28657.0,male,"48,5",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1004_days,30.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2866.0,male,"42,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_444_days,11.5.2011,0,0:0,1.0,0.0,0.0,,unknown_risk
28660.0,female,"42,6",D,Non_Verified,Heterosexual,Submisive,Nobody,0,before_995_days,30.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28667.0,male,"36,4",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1003_days,30.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28673.0,male,"23,5",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1003_days,31.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28676.0,male,"38,1",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1003_days,31.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28677.0,male,"36,7",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_61_days,31.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28678.0,male,40,C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1003_days,31.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2868.0,female,"26,3",S,Non_Verified,bisexual,Submisive,Nobody,0,before_2180_days,11.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28681.0,male,43,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1003_days,31.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28682.0,male,"33,2",E,Non_Verified,Heterosexual,Switch,Nobody,0,before_1003_days,31.7.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28683.0,male,"48,8",E,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,31.7.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
28686.0,male,33,G,Non_Verified,bicurious,Switch,Nobody,0,before_413_days,31.7.2014,0,0:1,0.0,0.0,0.0,,unknown_risk
2869.0,male,"41,9",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_3_days,12.5.2011,0,0:0,2.0,0.0,0.0,,unknown_risk
28692.0,male,"43,9",L,Non_Verified,Heterosexual,Dominant,Women,0,before_1000_days,1.8.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
28698.0,male,"39,3",L,Non_Verified,bisexual,Switch,Nobody,0,before_1002_days,1.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28699.0,female,"25,9",F,Non_Verified,bicurious,Submisive,Men,0,before_1002_days,1.8.2014,0,1:5,0.0,0.0,0.0,,unknown_risk
2870.0,male,"52,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2166_days,12.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28701.0,female,"21,3",G,Non_Verified,Homosexual,Dominant,Nobody,0,before_1002_days,1.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28703.0,male,"42,2",D,Non_Verified,Heterosexual,Dominant,Nobody,0,before_993_days,1.8.2014,0,0:0,0.0,0.0,0.0,21948,unknown_risk
28705.0,male,"22,5",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1002_days,1.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28708.0,male,34,K,Non_Verified,bicurious,Submisive,Nobody,0,before_1002_days,1.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28709.0,male,"34,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1002_days,1.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28710.0,male,"31,6",A,Non_Verified,bisexual,Switch,Nobody,0,before_676_days,1.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28716.0,male,"30,8",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1001_days,2.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28717.0,male,"39,9",A,Non_Verified,bisexual,Switch,Nobody,0,before_464_days,2.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28719.0,male,"37,6",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_160_days,2.8.2014,0,0:0,2.0,0.0,0.0,,unknown_risk
28720.0,male,"34,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1001_days,2.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28721.0,female,"29,1",A,Non_Verified,bisexual,Submisive,Nobody,0,before_996_days,2.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28723.0,male,"41,9",C,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_888_days,2.8.2014,0,0:6,0.0,0.0,0.0,,unknown_risk
2873.0,male,"27,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_390_days,12.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28730.0,female,"28,2",L,Non_Verified,Heterosexual,Submisive,Men,0,before_3_days,2.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28731.0,female,"41,4",A,Non_Verified,bicurious,Switch,Nobody,0,before_921_days,2.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28733.0,male,"48,9",A,Non_Verified,bisexual,Submisive,Nobody,0,before_1000_days,2.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28737.0,male,"32,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_908_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28739.0,male,"22,3",G,Non_Verified,bisexual,Dominant,Nobody,0,before_916_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2874.0,male,"46,4",S,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2170_days,12.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28741.0,male,"36,8",D,Non_Verified,Heterosexual,Dominant,Women,0,before_858_days,3.8.2014,0,0:3,0.0,0.0,0.0,,unknown_risk
28742.0,male,"27,6",A,Non_Verified,Heterosexual,Submisive,Women,0,before_903_days,3.8.2014,0,0:32,0.0,0.0,0.0,,unknown_risk
28743.0,male,"38,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_932_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28744.0,male,"40,9",C,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,before_832_days,3.8.2014,0,0:46,1.0,0.0,0.0,,unknown_risk
28745.0,male,"27,4",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_947_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28746.0,male,"23,4",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1000_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28747.0,male,"34,3",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_998_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28748.0,male,"25,2",O,Non_Verified,Heterosexual,Dominant,Nobody,0,before_421_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28749.0,male,"48,8",E,Non_Verified,Heterosexual,Submisive,Women,0,before_3_days,3.8.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
2875.0,male,"44,9",A,Non_Verified,Homosexual,Switch,Nobody,0,before_7_days,12.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28752.0,female,"37,8",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_922_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28758.0,male,37,A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1000_days,3.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2876.0,male,"43,6",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_2179_days,12.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28760.0,female,26,A,Non_Verified,bisexual,Switch,Nobody,0,before_852_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28761.0,male,"29,2",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_296_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28763.0,male,44,L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_4_days,4.8.2014,0,6:13,0.0,0.0,0.0,,unknown_risk
28767.0,female,"21,8",O,Non_Verified,Heterosexual,Submisive,Men,0,before_989_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2877.0,male,"43,7",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1370_days,12.5.2011,0,0:0,2.0,0.0,0.0,,unknown_risk
28770.0,male,"62,9",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_999_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28771.0,male,"43,2",A,Non_Verified,bisexual,Switch,Nobody,0,before_999_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28773.0,female,"31,5",C,Non_Verified,Heterosexual,Switch,Nobody,0,before_984_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28774.0,male,"40,5",B,Non_Verified,bicurious,Switch,Nobody,0,before_117_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28778.0,male,"58,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_999_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28779.0,male,"38,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_999_days,4.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28781.0,male,"48,5",M,Non_Verified,bicurious,Switch,Women,0,before_313_days,4.8.2014,0,0:1,0.0,0.0,0.0,,unknown_risk
28790.0,female,"61,6",K,Non_Verified,Heterosexual,Submisive,Nobody,0,before_998_days,5.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28791.0,male,"47,1",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_998_days,5.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28794.0,male,"31,3",A,Non_Verified,Heterosexual,Dominant,Women,0,before_998_days,5.8.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
28795.0,male,"38,1",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_358_days,5.8.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
28796.0,female,"26,9",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_961_days,5.8.2014,0,1:1,0.0,0.0,0.0,"6034,23033",unknown_risk
28797.0,male,"46,2",L,Non_Verified,Heterosexual,Dominant,Nobody,0,before_997_days,5.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28798.0,male,"26,9",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_998_days,5.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
288.0,female,"37,5",C,Non_Verified,bisexual,Submisive,Nobody,0,before_769_days,16.12.2009,0,0:0,0.0,0.0,0.0,,unknown_risk
28800.0,female,26,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_998_days,5.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28801.0,male,21,L,Non_Verified,Heterosexual,Dominant,Men,0,before_49_days,5.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28808.0,female,"21,4",G,Non_Verified,bicurious,Submisive,Nobody,0,before_972_days,6.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28809.0,male,"55,5",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_997_days,6.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28810.0,male,"32,4",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_995_days,6.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28813.0,male,"40,9",A,Non_Verified,bicurious,Dominant,Women,0,before_279_days,6.8.2014,0,0:3,0.0,0.0,0.0,,unknown_risk
28814.0,male,"33,3",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_997_days,6.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28815.0,male,"34,6",B,Non_Verified,bicurious,Switch,Nobody,0,before_675_days,6.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28816.0,male,"35,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_996_days,6.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2882.0,male,"42,3",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_2177_days,14.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28820.0,male,"33,1",M,Non_Verified,Heterosexual,Switch,Nobody,0,before_997_days,6.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28821.0,male,40,E,Non_Verified,Heterosexual,Switch,Women,0,before_979_days,6.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28824.0,female,43,B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_638_days,7.8.2014,0,0:28,2.0,0.0,0.0,"28075,28345",unknown_risk
28827.0,male,"36,4",D,Non_Verified,bisexual,Submisive,Nobody_but_maybe,0,before_86_days,7.8.2014,0,0:0,1.0,0.0,0.0,,unknown_risk
28829.0,male,"32,2",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_996_days,7.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2883.0,male,"45,1",A,Non_Verified,Homosexual,Submisive,Nobody,0,before_2176_days,14.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28831.0,male,"33,7",B,Non_Verified,bicurious,Switch,Nobody,0,before_996_days,7.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28833.0,male,"25,2",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_996_days,7.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28838.0,male,"31,3",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_527_days,7.8.2014,0,0:0,0.0,1.0,0.0,,unknown_risk
28847.0,female,"24,3",A,Non_Verified,bisexual,Submisive,Nobody_but_maybe,0,before_995_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28849.0,male,"42,1",B,Non_Verified,Heterosexual,Dominant,Women,0,before_6_days,8.8.2014,63,1:8,0.0,0.0,0.0,40419,unknown_risk
28850.0,female,23,M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_995_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28854.0,male,"34,8",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_3_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28857.0,male,"42,8",G,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_3_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28859.0,male,"26,5",A,Non_Verified,bicurious,Submisive,Nobody,0,before_893_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2886.0,female,"26,3",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_498_days,15.5.2011,0,2:15,1.0,0.0,0.0,17758,unknown_risk
28861.0,male,"26,5",K,Non_Verified,bisexual,Submisive,Nobody,0,before_850_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28864.0,female,42,A,Non_Verified,bisexual,Dominant,Nobody,0,before_995_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
2887.0,male,"31,8",S,Non_Verified,Homosexual,Submisive,Nobody,0,before_2176_days,15.5.2011,0,0:0,0.0,0.0,0.0,,unknown_risk
28870.0,male,"31,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_850_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28871.0,male,"50,2",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_995_days,8.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28872.0,female,"31,7",A,Non_Verified,bisexual,Submisive,Nobody,0,before_863_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28875.0,male,"29,1",H,Non_Verified,Heterosexual,Dominant,Nobody,0,before_994_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28876.0,female,"45,9",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_994_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28878.0,male,"29,5",A,Non_Verified,bicurious,Switch,Nobody,0,before_830_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28879.0,male,25,L,Non_Verified,bisexual,Submisive,Nobody,0,before_994_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28880.0,female,"27,6",L,Non_Verified,bicurious,Submisive,Men,0,before_976_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28882.0,male,"37,2",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_994_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28883.0,male,"23,1",O,Non_Verified,Heterosexual,Dominant,Nobody,0,before_994_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28885.0,female,"37,8",A,Non_Verified,bicurious,Submisive,Nobody,0,before_994_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28886.0,male,35,J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_994_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28887.0,female,"25,9",J,Non_Verified,bicurious,Submisive,Nobody,0,before_994_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28889.0,male,"35,5",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_976_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28890.0,male,24,C,Non_Verified,bicurious,Dominant,Nobody,0,before_254_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
28891.0,male,"35,2",D,Non_Verified,Heterosexual,Dominant,Men_and_Women,0,before_959_days,9.8.2014,0,0:0,0.0,0.0,0.0,,unknown_risk
